DEMANDA *;DES_SOLICITACAO;COD_ABRANGENCIA;DES_ABRANGENCIA;COD_ELEMENTO;DES_ELEMENTO;COD_CONSUMIDOR;DES_ENDERECO;NOM_BAIRRO;COD_EQUIPE;DES_EQUIPE;DES_EQUIPE_EXEC;COD_SITUACAO;DES_SITUACAO;DES_ANDAMENTO_EXEC;COD_OCORRENCIA;DES_OCORRENCIA;DAT_INICIO;DAT_VENCIMENTO;DES_USUARIO;DES_RISCO;FLG_CONFERIDA;DES_INSTRUCAO;DES_OBSERVACAO_RETAGUARDA;DAT_ATUALIZACAO;
2175399;2 / ELÉTRICA - PREVENTIVA;186;ABÍLIO JORGE CURY;3;PTB-418;<Null>;JOSÉ GERALDO CASSATORI,  - ESQ. RUA DANILO ALVES ARANTES;ABILIO JORGE CURY;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:14;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 418.;"Informações preventiva
Nº demanda: 2175399

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 31475227
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

Painel do PTB 
OK

Painel de telemetria 
OK

Painel de distribuição 
OK

Outros Serviços? Não

Observações: 

Padrão de entrada está com proteção DPS irregular, 275V classe 2 para melhor proteção será necessário DPS 175V classe 1, haveriguar necessidade de adequação.
Painel do PTB está com DPS super dimensionado, padrão da rede 127V e DPS 275V classe 2, haveriguar necessidade de adequação para DPS 175V classe 2 pois não está devidamente protegido.
Painel de telemetria está desligado.";07/08/2024 00:00;
2175404;2 / ELÉTRICA - PREVENTIVA;127;PORTAL DO SUL;1;PTB 261;<Null>;ANA APARECIDA VELLANI, 06;RESIDENCIAL PORTAL DO SUL;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:18;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 261.;"Chegamos ao local e logo observamos que a iluminação externa do reservatório não está funcionando, dentro do reservatório o painel do PTB está desligado e a chave fusível aberta, entramos em contato com o Rafael CCO para verificar sobre a situação e foi nos orientado a deixar como está.
Realizamos a limpeza e reaperto mas mantivemos do jeito que encontramos. 
O padrão de entrada está soldado e não tem um ponto de energia próximo pra cortar a solda.";07/08/2024 00:00;
2175406;2 / ELÉTRICA - PREVENTIVA;17;SÃO FRANCISCO;1;PTB-022;<Null>;GIANINO KAISER, S/N;JARDIM SÃO FRANCISCO;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:20;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 022.;"Informações preventiva
Nº demanda: 2175406

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 0206352
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

Painel do PTB 
OK

Outros Serviços? Não

Observações: 

Disjuntor do padrão de entrada está com os cabos ressecados e superaquecido. Haveriguar necessidade de informar o concessionária para reparo.
Painel do PTB está com DPS super dimensionado, padrão da rede 127V e DPS 275V classe 2, haveriguar necessidade de adequação para DPS 175V classe 2 pois não está devidamente protegido.";07/08/2024 00:00;
2175407;2 / ELÉTRICA - PREVENTIVA;17;SÃO FRANCISCO;2;PTB-057;<Null>;VALDIR DE CARVALHO, S/N;JARDIM RESIDENCIAL ALBA;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:20;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 057.;"Informações preventiva
Nº demanda: 2175407

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 301641129
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

Painel do PTB 
OK

Outros Serviços? Não

Observações: 

Painel do PTB está sem DPS haveriguar necessidade de adequação para DPS 175V classe 2 pois não está devidamente protegido.";07/08/2024 00:00;
2175408;2 / ELÉTRICA - PREVENTIVA;17;SÃO FRANCISCO;3;PTB-062;<Null>;GIANINO KAISER, S/N;JARDIM SÃO FRANCISCO;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:21;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 062.;"Informações preventiva
Nº demanda: 2175408

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 300549423
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

Painel do PTB 
OK

Outros Serviços? Sim
Observado que a iluminacão externa do reservatório não está funcionando. 

Observações: 

Padrão de entrada está sem DPS, haveriguar necessidade de adequação para DPS 175V classe 1 para devida proteção.
Painel do PTB está com DPS super dimensionado, padrão da rede 127V e DPS 275V classe 2, haveriguar necessidade de adequação para DPS 175V classe 2 pois não está devidamente protegido.
";07/08/2024 00:00;
2175414;2 / ELÉTRICA - PREVENTIVA;14;TANGARÁ;1;PTB-021;<Null>;PRESIDENTE GETÚLIO VARGAS, S/N;JARDIM RESIDENCIAL TANGARA;5;Elétrica;56 Vector - Equipe Elétrica - Alex Rocha / Luis Fernando;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:24;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 021.;"Informações preventiva
Nº demanda: 2175414

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 300549369
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

Painel do PTB 
OK

Outros Serviços? Sim

Observado que a iluminacão externa do pátio está danificada necessita reparo.

Observações: 

Painel do PTB está com DPS super dimensionado, padrão da rede 127V e DPS 275V classe 2, haveriguar necessidade de adequação para DPS 175V classe 2 pois não está devidamente protegido. Também estava sen iluminação interna, instalamos a lâmpada, tudo OK.
Observado também que o exaustor está com algum defeito que faz a hélice recuar e fica raspando na grade de metal.

Materiais Vector
1 lâmpada bulbo Led E27 9W.";07/08/2024 00:00;
2175415;2 / ELÉTRICA - PREVENTIVA;4;URANO;1;GERAL;<Null>;JOSÉ CAETANO DE FREITAS,  - ESQ C/ AV PORTIRENDABA;JARDIM URANO;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;10/07/2024 11:25;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no sistema de Interligação Urano-Higienópolis.;<Null>;07/08/2024 08:01;
2175416;2 / ELÉTRICA - PREVENTIVA;4;URANO;1;PTB-005;<Null>;CENTENÁRIO, S/N - ENFT AO 1514;JARDIM URANO;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:26;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 005 e sistema de recalque.;"Informações preventiva
Nº demanda: 2175416

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 40131890
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;


painel PTB 05 / painel  de iluminaçao /painel QDFL/ painel de cloro/ painel dos exaustor/ painel de medidor Grandezas.

Outros Serviços? Não


Observações: 
lâmpada do poste do pátio queimada. 
 foi realizado o  troca de um sinaleiro. vermelho no painel de iluminação.
MATERIAL VECTOR 
1 sinaleiro vermelho 220v ";07/08/2024 00:00;
2175417;2 / ELÉTRICA - PREVENTIVA;4;URANO;2;PTB-018;<Null>;JOSÉ CAETANO DE FREITAS, s/n;JARDIM URANO;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:27;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 018.;"Informações preventiva
Nº demanda: 2175417

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 31106917
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;


painel PTB 18
OK

Outros Serviços? Não


Observações: 

A equipe ao chegar no  local para fazer a preventiva porém o PTB 18 não estava ligando no manual a equipe teve que colocar um cabo  saindo do  botão liga até a contatora para  fazer o  selo.
 Fica em pleno funcionamento normal  tanto no manual  / Automático 
MATERIAL VECTOR 
1,5 metro de cabo vermelho 
1 terminal duplo 1,5mm 
1 terminal simples 1,5mm 
fita isolante ";07/08/2024 00:00;
2175418;2 / ELÉTRICA - PREVENTIVA;4;URANO;5;PTB-100;<Null>;LUIZ FIGUEIREDO FILHO, 1645;JARDIM URANO;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:27;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 100.;"Informações preventiva
Nº demanda: 2175418

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 301941483
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

painel PTB 100 
OK

Outros Serviços? Não

Observações: 
A equipe ao chegar no local deparou com o Relé térmico desarmado.
Foi realizado ligado o Relé térmico e o mesmo fica em pleno funcionamento normal.

";07/08/2024 00:00;
2175419;2 / ELÉTRICA - PREVENTIVA;4;URANO;6;PTB-101;<Null>;DAS VIVENDAS, 790;JARDIM SANTA CATARINA;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:28;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 101.;"Informações preventiva
Nº demanda: 2175419

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 301838410
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;


painel PTB 101 / painel de comunicação com
OK

Outros Serviços? Não


Observações: 

";07/08/2024 00:00;
2175420;2 / ELÉTRICA - PREVENTIVA;4;URANO;7;PTB-102;<Null>;DAS VIVENDAS, 155;JARDIM SANTA CATARINA;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:28;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 102.;"Informações preventiva
Nº demanda: 2175420

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 30889393
- Medidor tem lacre?
Não 
- Disjuntor do padrão: OK;


painel PTB 102
OK.
Outros Serviços? Não


Observações: 

";07/08/2024 00:00;
2175422;2 / ELÉTRICA - PREVENTIVA;4;URANO;8;PTB-103;<Null>;OLAVO GUIMARÃES CORREA, 535;JARDIM URANO;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:29;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 103.;"Informações preventiva
Nº demanda: 2175422

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 31311268
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;


painel PTB 103
OK



Outros Serviços? Não


Observações: 

";07/08/2024 00:00;
2175424;2 / ELÉTRICA - PREVENTIVA;4;URANO;9;PTB-104;<Null>;DAS VIVENDAS, 464;JARDIM SANTA CATARINA;5;Elétrica;56 Vector - Equipe Elétrica - Lucas / Jailson;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;10/07/2024 11:30;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica no PTB 104.;"Informações preventiva
Nº demanda: 2175424

Padrão de entrada: 
- Está Soldado? Não
- Medidor nº 31183099
- Medidor tem lacre?
Sim 
- Disjuntor do padrão: OK;

painel PTB 104
OK

Outros Serviços? Não

Observações: 

";07/08/2024 00:00;
2175426;2 / ELÉTRICA - PREVENTIVA;4;URANO;1;PTG-003;<Null>;JOSÉ CAETANO DE FREITAS, 523;JARDIM URANO;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;10/07/2024 11:30;17/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;Realizar Manutenção preventiva elétrica na sala de painéis do PTG.;<Null>;07/08/2024 08:01;
2176078;1 / ELÉTRICA - CORRETIVA;46;MANÇOUR DAUD;1;GERAL;<Null>;DOUTOR ANILOEL NAZARETH, S/N - MARGINAL DA BR 153;PARQUE RESIDENCIAL COMENDADOR MANÇOR DAUD;5;Elétrica;56 Vector - Equipe Elétrica - Marcelo B / Adriel;39;SUSPENSA;<Null>;<Null>;<Null>;11/07/2024 14:01;18/07/2024;MSALVADOR;<Null>;Não-sem flag;"EQUIPE ELETRICA 

FAVOR REALIZAR A LIGAÇÃO DOS CABOS DOS MACROMEDIDORES, FAVOR ENTRAR EM CONTATO PARA REALIZAR O SERVIÇO. 17 992508111 LEONARDO SALAZAR";<Null>;07/08/2024 08:01;
2176171;1 / MECÂNICA - CORRETIVA;6;ALMOXARIFADO CENTRAL - SEMAE;1;GERAL;<Null>;DÉLCIO CUSTÓDIO DA SILVA,  - ETE;ZONA RURAL;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;11/07/2024 16:52;18/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Realizar a confeção de 7 tampas de chapa de ferro para serem instaladas nos poços secos ondem são armazenadas as bombas dos PTGs no almoxarifado Central. 
";<Null>;07/08/2024 08:01;
2176226;1 / MECÂNICA - CORRETIVA;64;ULISSES GUIMARÃES;1;GERAL;<Null>;DOUTOR JÂNIO QUADROS,  - PRÓX. A JÂNIO QUADROS;DISTRITO IND. DOUTOR ULYSSES DA SILVEIRA GUIMARÃES;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;12/07/2024 08:05;19/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Disponibilidade de uma equipe mecânica para readequações na rede desativada de subida do Elevado para abastecimento por Caminhão PIPA a pedido do Setor de Distribição.";"DIST ULISSES GUIMARÃES 

Mobilização até o local; avaliação do serviço e levantamento de materiais com o Fiscal Marcelo.
Mobilização até Almoxarifado ETE para aquisição de uma barra galvanizado 4"".
Mobilização para loja ferramental; aquisição de materiais.
No local, a pedido do Fiscal Marcelo fizemos a fixação das abraçadeiras da tubulação com parabouts na parede do reservatório, com auxílio do munck. Instalamos a tubulação no local e segue apto para operação.

Materiais Vector 
01 Válvula retenção 3"" horizontal; 
01 Joelho galv 3"" 
10 Parabout 3/8"";
04 Disco de corte 4""
01 Fita furlon 
01 Furlon líquido";07/08/2024 00:00;
2176382;1 / MECÂNICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;12/07/2024 11:44;19/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Confecção e instalação de proteção metálica para os dois conjuntos de acionamento dos Flocuadores 1 e 2 do DEC02.

Pegar medidas no local, avisar antes de iniciar a avaliação.";<Null>;07/08/2024 08:01;
2176882;1 / MECÂNICA - CORRETIVA;<Null>;<Null>;<Null>;<Null>;167452;APARECIDA SENHORINE CASTILHO, 474 - QD.04 LT.02;LOTEAMENTO RESIDENCIAL MORADA DO SOL;6;Mecânica;56 Vector - Equipe Mecânica - Rodrigo Messias;21;EM CAMPO;<Null>;<Null>;<Null>;15/07/2024 08:43;22/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"EXECUTAR SOLDA NO HIDRANTE PROXIMO A FLANGE INFERIOR.

LUIZ FERNANDO FABRIS CIENTE.";<Null>;07/08/2024 08:01;
2177332;1 / MECÂNICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;16/07/2024 08:31;23/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CONFECÇÃO DE 1 SUPORTE DO ARMARIO DOS GEOFONES NAS MEDIDAS: 1,20X0,40 CM, PROCURAR MARCELO ALEXANDRE.

RENAN CIENTE

";<Null>;07/08/2024 08:01;
2177334;1 / MECÂNICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;16/07/2024 08:32;23/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CONFECÇÃO DE 1 SUPORTE DO ARMARIO DE MATERIAIS DA CIVIL NAS MEDIDAS: 1,20X0,40 CM, PROCURAR MARCELO ALEXANDRE.

RENAN CIENTE

";<Null>;07/08/2024 08:01;
2177335;1 / MECÂNICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;16/07/2024 08:33;23/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"CONFECÇÃO DE 1 SUPORTE DO ARMARIO DOS ROUPEIROS NAS MEDIDAS: 1,00X0,42 CM E ALTURA DE 0,15 CM, PROCURAR MARCELO ALEXANDRE.

RENAN CIENTE

";<Null>;07/08/2024 08:01;
2177754;1 / MECÂNICA - CORRETIVA;1;DINIZ;1;GERAL;<Null>;AMÉRICA, S/N;VILA DINIZ;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;18;EXECUTADA EM FISCALIZAÇÃO;DESLOCAMENTO, EM EXECUÇÃO;<Null>;<Null>;17/07/2024 08:01;24/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"RETIRAR GRADE E CORTAR SUPORTE DO TRANSFORMADOR.
";"DINIZ

Mobilização até o local; realizado retirada das ferragens de epoio dos antigos transformadores e também de todo gradeamento, conforme solicitado pelo servidor Clodoaldo.
O material retirado foi levado para o reuso com suporte de um caminhão, fiscal Carlos Monteiro ciente.

Materiais Vector 
06 Disco de corte 7""
10 Disco corte 4""";07/08/2024 00:00;
2178858;1 / MECÂNICA - CORRETIVA;16;ALTO ALEGRE;2;EAT015-BR02;<Null>;NOSSA SENHORA DA PAZ, S/N;JARDIM ALTO ALEGRE;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;39;SUSPENSA;<Null>;<Null>;<Null>;18/07/2024 14:57;25/07/2024;MSALVADOR;<Null>;Não-sem flag;Realizar posicionamento, nivelamento do bombeador e instalar redução da sucção;<Null>;07/08/2024 08:01;
2179136;1 / MECÂNICA - CORRETIVA;5;SEDE GERENCIA DE OPERAÇÃO MANUTENÇÃO AGUA;1;GERAL;<Null>;FRANCISCO PALMIERI, 77;JARDIM DOS SEIXAS;6;Mecânica;56 Vector - Equipe Mecânica - João Vitor / André Felipe;39;SUSPENSA;<Null>;<Null>;<Null>;19/07/2024 08:41;26/07/2024;MSALVADOR;<Null>;Não-sem flag;Solicito Orçamento para reforma de uma válvula de retenção waffer 200 mm retirada do reservatório.Joao Paulo II;<Null>;07/08/2024 08:01;
2179225;1 / ELÉTRICA - CORRETIVA;188;SETSUL II;1;GERAL;<Null>;AMÉLIA SCARPELLI COLOMBO, ;LOTEAMENTO RESIDENCIAL SETSUL II;5;Elétrica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;19/07/2024 09:49;26/07/2024;MSALVADOR;<Null>;Não-sem flag;Configurar revezamento automático dos Booster, reduzir a pressão de trabalho (29MCA) para 15MCA, configurar o desligamento dos Booster ás 23:00 religando ás 05:00.;<Null>;07/08/2024 08:01;
2179226;1 / MECÂNICA - CORRETIVA;32;JOÃO PAULO II;1;GERAL;<Null>;SEBASTIÃO BORGES,  - ESQ C/ JOSÉ LEITE ARABONE;JARDIM JOÃO PAULO II;6;Mecânica;56 Vector - Equipe Civil - Marcio Gabriel / Jonatan;39;SUSPENSA;<Null>;<Null>;<Null>;19/07/2024 09:50;26/07/2024;GMENDES;<Null>;Não-sem flag;"EXECUTAR FECHAMENTO NO ESPAÇO  ENTRE A TELHA E A PAREDE.
RENAN MARTELO CIENTE.";<Null>;07/08/2024 08:01;
2179227;1 / ELÉTRICA - CORRETIVA;184;CARARETO-VITAGLIANO;1;GERAL;<Null>;REMO SIMEI, ;COMPLEXO MULTIFUNCIONAL CARARETO;5;Elétrica;56 Vector - Equipe Elétrica - Leandro / Vitor;39;SUSPENSA;<Null>;<Null>;<Null>;19/07/2024 09:51;26/07/2024;MSALVADOR;<Null>;Não-sem flag;Configurar revezamento automático dos Boosters, bem como o desligamento no horário das 23:00 hrs, religando ás 05:00 hrs.;<Null>;07/08/2024 08:01;
2179379;1 / MECÂNICA - CORRETIVA;16;ALTO ALEGRE;1;GERAL;<Null>;NOSSA SENHORA DA PAZ, S/N;JARDIM ALTO ALEGRE;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;19/07/2024 13:44;26/07/2024;GMENDES;<Null>;Não-sem flag;"REFORMAR PORTÃO GRADE E PORTÃO QUE ESTÁ NO REUSO PARA USO NO BARRACÃO CIVIL DO ALTO ALEGRE, FOTO EM ANEXO.
PROCURAR MARCELO ALEXANDRE. FOTO EM ANEXO.

RENAN MARTELO CIENTE.";<Null>;07/08/2024 08:01;
2179867;1 / MECÂNICA - CORRETIVA;1;DINIZ;2;REL -006;<Null>;AMÉRICA, S/N;VILA DINIZ;6;Mecânica;56 Vector - Equipe Mecânica - Igor Liso / Danilo Castro;39;SUSPENSA;<Null>;<Null>;<Null>;22/07/2024 10:53;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mecânica:
Solicita realizar a fixação das tampas metâlicas na parte de cima do reservatório.

Favor priorizar devido a entrada de pássaros pelo local.";<Null>;07/08/2024 08:01;
2179873;1 / MECÂNICA - CORRETIVA;13;PINHEIRINHO;<Null>;<Null>;<Null>;JOAQUIM MANOEL PIRES, S/N;JARDIM PINHEIROS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;22/07/2024 10:57;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Sangria do Rel está próximo a  base do reservatório equipe da ajato não consegue ter acesso ao registro devido não ter escada na parte interna do reservatório.
Realizar reparo necessário.";<Null>;07/08/2024 08:01;
2179881;1 / MECÂNICA - CORRETIVA;13;PINHEIRINHO;1;GERAL;<Null>;JOAQUIM MANOEL PIRES, S/N;JARDIM PINHEIROS;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;22/07/2024 11:00;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Equipe da ajato estava subindo na escada externa do reservatório e  informou que a escada do reservatorio está com alguns parafuso solto. 
Realizar reparo necessário.
";<Null>;07/08/2024 08:01;
2179897;1 / MECÂNICA - CORRETIVA;12;ESTACIONAMENTO SEMAE;2;GERAL;<Null>;PÁSCUA VALE, 236 - ESQUINA C/ R ALBERTO SUFREDINI;VILA MACENO;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;22/07/2024 11:15;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;"Mudar posição de abertuda do portão de entrada para manter aberto para dentro, duvidas chamar Marcelo Alexandre.

Renan ciente.";<Null>;07/08/2024 08:01;
2180170;1 / MECÂNICA - CORRETIVA;2;BOA VISTA;1;GERAL;<Null>;MARECHAL DEODORO, S/N - ESQ C/ RUA CAMPOS SALES;BOA VISTA;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;22/07/2024 16:09;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;EXECUTAR FURO NA LAJE DE CONCRETO DA CAIXA DOS REGISTROS DE MANOBRA DE SANGRIA E DISTRIBUIÇÃO DOS RESERVATORIOS APOIADOS TIPO ABOBODA.;<Null>;07/08/2024 08:01;
2180171;1 / MECÂNICA - CORRETIVA;2;BOA VISTA;1;GERAL;<Null>;MARECHAL DEODORO, S/N - ESQ C/ RUA CAMPOS SALES;BOA VISTA;6;Mecânica;<Null>;20;ENVIADA;<Null>;<Null>;<Null>;22/07/2024 16:09;29/07/2024;JHFIGUEIREDO;<Null>;Não-sem flag;CONFECCIONAR HASTE DE 5 M PARA USO NO REGISTRO DE MANOBRA DE SANGRIA APÓS FURO NA LAJE.;<Null>;07/08/2024 08:01;
2180227;1 / ELÉTRICA - CORRETIVA;1;ESTAÇÃO DE TRATAMENTO DE ÁGUA;1;GERAL;<Null>;SÃO PAULO, 2231;JARDIM DOS SEIXAS;5;Elétrica;56 Vector - Equipe Elétrica - Marcelo B / Adriel;39;SUSPENSA;<Null>;<Null>;<Null>;23/07/2024 06:58;30/07/2024;MSALVADOR;<Null>;Não-sem flag;ETA - refeitório inferior - readequar instalação elétrica do local, colocar um QDF, distribuir corretamente os circuitos, retirar cabos não mais utilizados etc.;<Null>;07/08/2024 08:01;
